left_eye_x,left_eye_y,left_eye_height,left_eye_width,right_eye_x,right_eye_y,right_eye_height,right_eye_width,nose_x,nose_y,nose_height,nose_width,mouth_x,mouth_y,mouth_height,mouth_width
66.55470344826666,35.83424,12.002835862050004,18.67881931036,32.232165517233334,37.0177986207,10.1981925518,-20.504606896620004,50.04420413792,50.579188965525,31.26469737932,26.333462069000003,50.280827586200004,73.51017931035,16.83827862067001,38.46422068970001
68.27979487180001,39.551294358966665,19.28073682054666,30.978166153880007,28.970174358966663,37.27780102563333,25.89586379475333,-30.978166153769997,48.17033846154,50.8638276923,32.83954215384,30.252307692250003,46.9380923077,78.97095384615,24.55716923083501,50.33983999993001
68.58356363636666,40.15156363633333,20.564159999863325,26.23968000005,25.550545454533335,38.4619636364,24.88416000004,-25.741439999990003,46.22208,53.867781818175,34.3100509091,29.83679999995,46.0272,83.21738181820001,22.932640000000006,42.590836363529995
65.8594,37.142599999999995,18.538519999999988,22.4169,31.240400000000005,39.7124,16.22819000000001,-21.82686,50.25492,50.2866,31.670640000000006,25.1994,51.31649999999999,73.69725,21.010600000000004,37.996140000000004
65.08535338343334,35.36348872183333,13.988532932403318,21.742484210479994,32.3972330827,37.729106766933334,10.003866466183334,-20.07035187971,50.31121804512,49.288132330850004,31.60504781954,22.580932330850004,51.537022556375,75.013714285725,20.177371428634995,30.194093233200004
66.17684210526666,38.094589473700005,21.00937473690001,23.907284210589992,28.07242105263333,38.094589473666666,19.146507368376668,-22.35454736845,48.18770526316,49.92596842105,32.79218526316,26.2496842105,48.935684210525004,77.72810526315,20.675200000074998,35.225621052570006
65.08070886076666,36.585316455733334,18.31977316462334,21.506308860739992,31.319088607599998,39.48151898736666,15.431969620356654,-22.103149367090005,50.10956962025999,49.4380101266,31.12914227848,25.66055696205,51.41286075949999,70.82172151897501,16.028800000000004,38.477103797469994
65.95817543863333,34.3483508772,23.734835087699995,21.526652631659996,29.578666666666663,34.849964912266664,17.80070175436666,-29.806989473689995,49.243789473679996,47.544,30.39949473684,23.14526315795,50.152,74.272,21.659199999995003,28.866021052700003
64.16023188406666,36.86235362316666,20.221379710106657,21.472000000000005,31.805449275400004,38.596799999999995,17.213106086879993,-21.886747826020002,48.27506086958,51.5452173913,32.625613913040006,23.971478260850002,48.71339130435,75.84017391305,15.224521739179993,34.353460869520006
65.54752,35.04128,16.4857088,20.3875584,29.966336000000002,38.817024,14.832153600000007,-23.431372800000002,49.942103040000006,52.431360000000005,30.6350592,27.1150464,51.589574400000004,76.02816,17.434009600000003,38.37280512
65.45914754100001,39.37744262293333,17.43874360653333,22.55079344254,31.4649180328,39.49466229506666,16.375847868856653,-23.210360655790005,47.4540590164,52.53564590164999,32.62917245902,25.6713442623,46.733311475425,80.9327213115,27.378714754074995,37.48705573769
65.3088,38.741638095233334,23.147201523783338,28.091611428540002,29.079314285699997,39.96754285713333,22.697965714233334,-27.64205714281,47.4799542857,51.5105142857,33.01055999998,26.3547428571,48.062171428575,79.908228571425,25.243908571415,39.30724571423
71.73511111110001,35.123279012333334,16.11962271597334,32.33641481477,28.390518518500002,33.35768888886667,16.313765925856668,-27.09226666663,48.0942222222,49.1153925926,32.99158518518001,32.1777777778,47.3262222222,79.90237037035,20.082696296239995,46.82311111114001
64.4378443114,35.78577245506667,18.690356886116675,20.629307784470008,30.7000718563,36.16019161676667,17.818788023996674,-21.7599233533,47.78558083832,46.56186826345,29.325068263440002,23.60335329345,48.22764071855,71.99123353292501,25.792661077849996,35.73539640723
65.39239024390001,36.19492682923333,16.78640780483333,22.15797073171,28.942243902433333,36.19492682923333,16.21088780483333,-24.460565853570003,47.219707317099996,47.204195121925,30.76858536584,26.029463414649996,47.232878048799996,72.9067317073,21.91120000000001,37.06940487809
69.44175342466667,38.6353972603,15.904613698710012,29.21262465759001,28.36705022833333,36.480438356166665,15.556953424686666,-28.793117808180003,48.101347945220006,52.518684931524994,34.52536986302,30.5610958904,46.6189589041,81.1957260274,17.422202739700005,44.058958904090005
67.8975652174,36.66017391303333,15.645252173833335,21.80123478258,30.434956521733337,34.63947826086667,14.011895652076669,-24.802226086990004,47.736208695660004,48.43526086954999,30.856486956519998,26.231739130450002,46.52373913045,73.850739130425,20.734026086940005,36.37445217393
65.58365467626666,36.043556834533334,18.22103942446334,20.031332374130006,29.882474820166664,35.01472230213333,14.599465899223325,-23.08765467624,46.54977841726,52.53099280575,31.13273093524,26.23528057555,45.623999999975,77.91798561150001,17.262952518015005,36.51342733818
66.20256,37.4208,18.7193952,25.956479999999996,26.159679999999998,37.992960000000004,17.618409600000007,-22.653312,46.495872,50.25623999999999,33.178368,30.46128,46.96776,78.46536,20.450176,42.946176
64.51787755100001,34.65730612243333,13.376718367283335,21.510073469390008,30.856925170033335,32.9062312925,13.055847618990006,-22.473404081590004,46.850873469380005,46.59918367345,28.265926530620007,23.786448979600003,46.252571428575,68.99934693877499,20.308375510175004,32.250187755110005
66.11153623186667,35.948660869533335,14.363206956413334,19.151095652259997,30.566260869599997,37.5030956522,12.311276521720005,-21.20340869559,49.05405217392,51.104643478275,31.766636521740004,26.114782608699997,49.815652173900006,75.587478260875,17.632069565204993,38.39499130440999
67.03967999999999,33.230064,15.809851199999999,24.540384000000003,26.853759999999998,33.015552,17.93352,-24.06888,46.703808,47.817192,31.436121600000003,28.959600000000002,46.60728,76.07976000000001,18.20848,40.157520000000005
64.33227397259999,34.80315616436667,15.623447671186673,19.07164931507001,32.4,37.44784657536667,12.39090630143667,-23.59653698633,49.34570958904,50.84293150685,30.4616547945,24.0963287671,49.933479452075,73.24947945202501,14.257895890449996,33.999452054749995
69.12421052629999,38.3747368421,18.136707368449997,28.61667368417,28.855298245633335,37.622063157899994,21.52683789475999,-22.35477894738001,48.60075789474,50.041347368425,32.2828463158,30.10736842105,48.4877894737,77.13810526315,24.161599999939998,44.520757894730004
65.7042051282,39.584205128166666,19.160082051146667,22.689107692240004,30.41005128206667,41.234256410233336,19.46244102557334,-20.874276923060002,48.57956923076001,51.295384615375,34.42129230768,27.639692307649998,48.67569230767499,77.4223076923,16.927938461574996,43.61839999998
67.27064150943333,39.4251169811,14.840784905649995,24.932558490619993,28.954566037733333,36.59187924526666,15.285865660266655,-24.931562264070003,47.0872754717,50.08335849055,32.07387169810001,28.7366037735,45.852905660375,75.88596226415,20.0734339623,40.514083018760005
66.73217699113333,38.5673628319,16.56705132753,30.070768141590012,29.270938053133335,37.8078584071,17.81929911509,-26.311221238940004,48.45570265485999,48.504424778775,32.5545345133,27.3366371681,48.191362831875,76.313415929225,22.148884955785004,37.51178761057
65.55634437083334,40.00233112586667,15.12854039744667,30.42748609263001,30.135099337766665,39.05525827813334,16.87315496687334,-27.758113907260004,46.216815894039996,54.634807947024996,35.30956291394,27.41817218545,45.407046357625,81.626860927175,16.44735364233,42.47663046367
67.36382608696665,35.872973913033334,16.244187826093334,27.700486956560002,28.96869565216667,36.80563478256667,14.705182608636674,-23.597008695590002,49.1451130435,49.357826086925,32.43593739128001,28.68,50.38095652175,74.656956521725,15.418156521735002,40.61833043476
66.08990967743334,39.55282580646667,17.862523870986674,21.92187870972,31.21362580643333,40.38317419356667,17.253677419366667,-21.313486451619998,48.35662451611999,52.2622451613,34.305197419340004,26.15690322585,48.05218064515,78.14245161287499,16.466559999999994,40.660645161370006
66.70345762710001,41.760271186433336,14.664677966143339,26.79555254233,31.072162711866667,38.7303050847,16.397532203249998,-30.79609220336,47.46028474574,54.00366101695,34.28908474576,24.1785762712,46.100338983025,83.6332881356,23.924555932205003,32.61404745768
65.61944615383334,37.31963076926667,18.63596307697667,22.14513230765001,30.74683076923333,37.539199999999994,15.48881230764999,-23.233624615410008,47.62220307694,52.197784615399996,32.35820307692,26.4018461538,47.275753846175,80.002338461525,22.049403076945005,36.89663999996
65.6341595092,39.324466257666664,20.267253006036665,26.057933742280003,33.0840736196,39.32446625766667,21.42535460112668,-27.216035337370002,49.508319018399995,51.366184049075,31.280215950920002,26.452417177900003,49.468858895699995,74.92343558282501,24.003484662599988,40.376245398710005
65.73816470589999,37.067858823533335,20.542802823473338,24.707294117660005,31.2474352941,37.32028235293333,20.820530823583333,-22.48596705883,48.307538823559995,49.497176470575006,28.448978823540006,24.9845647059,48.9131294118,68.172705882375,17.54915764706999,34.12031999999999
65.81566197183334,35.180326760566665,13.847903098516667,18.944045070390004,30.868732394366663,36.6909746479,13.515486197179998,-22.26747042245,48.896180281679996,49.657588732425005,31.38083154932,26.436845070449998,49.651436619725004,73.07307042254999,16.184867605594988,38.88486760573999
63.248567375866664,37.636470922,16.037070071000006,17.88609361704,32.1429787234,38.74666666666666,12.941941560276662,-22.09062127668,48.08156595744,51.44796595745,31.287693617,22.959319148949998,48.53463829785,73.15370212765,15.969293617090011,33.22689361705999
67.42400000003333,39.869068907566664,20.35796436985666,26.967932773100003,28.60692436973333,37.946272268899996,22.028012100819993,-23.692557983270003,47.48385882352001,49.177754621874996,32.92491831934,26.498823529450004,46.754420168050004,76.096739495825,20.15119327727501,33.74529075632
65.51236036036667,37.320072072033334,18.848712072043334,24.234724324250006,29.17996396396667,37.96410810806666,16.014002161996654,-20.408389189100003,47.91316756756,48.754378378375,32.05483243242,25.31675675675,48.763675675675,75.327567567575,22.054572972955,34.16821621629
66.49175510203334,36.30337959183333,13.297518367283319,23.620995918410006,30.009469387733333,37.3248979592,12.681266938780004,-23.114546938780006,49.88493061224,50.166759183675,31.76373551018,25.829877551,50.47591836735,74.3544489796,18.228767346995003,35.286563265329995
65.76310447763333,37.965253731366666,13.97019701498666,22.89234626866,31.611462686566664,38.17869850746667,15.568907462606672,-22.90495522392,47.8336477612,51.5458567164,30.59125970148,27.37504477615,47.11325373135,74.598268656725,20.383259701544997,39.95835223887
67.59359999996667,38.56360727273333,20.640608000063327,22.48512000009001,30.1533090909,37.951418181799994,19.170335999979986,-21.82464000002,48.7552581818,49.72752,32.80574836364001,26.7133090909,48.67985454545,76.369090909075,21.080450909064993,38.534836363660006
67.6911807229,38.2918554217,23.54498313255,27.452819277179998,30.68877108433333,38.4651566265,21.066139759059997,-26.02340240962,47.88167710844,48.5173012048,31.658024096380004,27.426795180750002,46.763710843375,73.86419277110001,22.065031325355,37.51367710844
66.90003252033334,38.64293983736667,18.565796422616675,20.818653658550005,32.0195121951,38.64293983736667,16.37060422748667,-23.40448,48.459707317059994,52.043004878025,32.4641404878,24.4163902439,47.744780487825,76.372097561,16.940799999999996,34.46204878051
65.86129655173333,41.594262068966664,17.896893793166665,23.57137655169,28.956468965533332,39.114151724133336,18.660855172483338,-24.55382068964,46.73412413793999,56.2272,35.96848551726,22.76788965515,46.24303448275,87.10543448275,20.854223448229998,27.08332137927
65.62133333333333,37.60591895426666,18.30156130729666,21.900611764680008,29.074196078433335,36.95163398693333,18.404446535933328,-24.67658039209,47.603701960799995,47.4628862745,30.848614901960005,25.517176470549998,47.34760784315,74.15294117645,25.114227451039994,36.453019607810006
65.4424615385,36.9470769231,16.78938461552,24.50427692306,29.14,36.9470769231,19.05876923082,-25.412030769180003,47.20855384616,49.11669230769999,31.243938461560006,25.78292307695,46.775307692325,73.559076923075,18.756907692314993,34.858800000049996
67.1319194631,35.32159999996666,22.80487516772665,22.17174765102,26.3400805369,35.32157852346667,23.755015301966676,-24.07183892619,46.841428187919995,51.01436778525,29.600884832220004,29.225879194650002,47.863570469799996,74.26566442955,17.941551677765,38.1804241611
67.398728972,38.29487850466666,18.451247850456657,27.125383177529997,28.505271028033334,36.5571588785,17.495205981219996,-27.566534579429998,47.49757009346,49.341981308425005,33.42181682242,30.172710280400004,46.666766355125006,77.309383177575,17.904366355204992,43.264194392510014
66.43155555553334,37.24426666666667,12.781560000036672,20.97553333337,33.95622222223333,38.436,13.764666666630005,-21.95746666674,50.72026666666,52.470333333325,31.036533333340003,25.474000000000004,50.59649999999999,73.46166666667499,14.756433333364999,37.57086666671001
69.62953846153333,36.92202666666667,20.490858666666668,30.73664000000001,28.19298461536667,36.628660512833335,21.055520820583336,-26.379963076940005,48.9121476923,48.014510769225,32.88988553848,28.398276923099996,48.536492307675005,76.99507692307499,19.541169230739996,40.65728000009
67.68827317073334,36.6260136585,13.812737560930003,30.618333658550007,27.296468292666663,35.50983804876667,13.889490731746672,-27.395215609740003,46.29944195123999,50.491094634125,33.82113717074,28.67192195125,45.24257560975,79.21533658540001,17.53738146341,40.81020878051
64.8440300752,37.734015037599995,18.35984360902999,20.360156391079997,30.666345864666667,35.89533834586667,18.559795488776672,-21.41536240602,47.3008601504,47.981954887225,30.03847218044,22.7130225564,46.70075187969999,71.10063157895,20.562742857169994,28.262039097759995
65.5665263158,37.89936842106667,20.698757894686672,24.83892631571999,29.0612631579,38.369684210533336,20.18141052638334,-22.665094736790003,48.2736,50.718473684224996,31.828294736840004,27.661263157849998,48.725210526299996,74.00463157895001,17.189199999989995,43.29821052622
64.16000000000001,36.628373333333336,17.48325333333334,24.61712,28.884266666666665,37.22424,18.645088000000005,-23.4652,48.16688,48.218320000000006,31.773376000000003,25.741600000000002,48.846199999999996,73.96019999999999,20.24603999999999,33.928960000000004
67.27815384616667,36.356923076933334,15.428430769253339,23.294276923170003,30.700512820499995,33.973333333333336,15.327794871803338,-22.38652307694,47.48160000002,49.11923076925001,30.140430769240005,25.164307692349997,45.64323076925,74.44723076925,19.541169230739996,31.820000000099995
68.31686274510001,35.3537254902,23.751234509859998,25.909960784290007,29.246117647066665,37.035921568633334,21.28274823528334,-25.910650980390006,50.520094117659994,48.9537254902,31.643607843140003,27.2,51.375372549024995,77.20517647060001,22.983247058885002,36.45383529411
70.02094845363332,32.8927010309,19.62294762879,23.352841237109995,29.624082474233337,34.072082474199995,18.811932370989986,-26.27262680405,51.17888659796,45.97731958762499,29.99673402062,27.422845360800004,51.775917525775,74.1741030928,22.547249484540004,36.22416494840001
66.71620338986666,38.4804338983,17.61035118645,25.37442711859,28.78210169493333,38.48051525423333,19.10119050847333,-25.51492881355,48.19753220342,51.3574779661,32.75985355934,27.08705084745,48.59755932205,76.445084745775,18.39845423733,39.23056271186
65.6528372093,38.740279069766665,22.682163720956662,24.145562790690008,30.316093023233332,37.6593488372,19.48074418609,-22.77337674425,47.87642790696,51.12893023255,30.078809302340005,24.6943255814,48.150837209275,71.27106976745,15.293897674370003,33.399962790740005
65.29020000000001,36.915,16.714499999999997,21.53184,28.554199999999998,34.05479999999999,17.205539999999985,-20.9418,44.48208,48.62415,29.710680000000004,26.1441,42.7659,72.5562,18.972849999999994,33.115680000000005
68.61389473683333,39.869473684233334,15.73162105269334,26.080421052619993,28.2197894737,36.98385964913333,17.248617543923324,-25.25322105262,47.56395789474,51.818105263175,32.3516631579,30.107368421049998,46.848842105225,77.409684210525,19.871199999955,44.520757894730004
66.24814035086666,38.21588771929999,13.799264561389982,28.15073684203001,29.3661754386,36.835957894699995,18.62904421036999,-28.977936842140004,46.70315789472001,51.795557894725,33.91863578948001,26.34399999995,45.23536842105,79.5507368421,16.29600000000499,37.672084210410006
64.76314285713333,38.59285714283333,14.608628571313332,25.28177142865,28.755142857133333,39.486285714299996,13.623971428649993,-22.332514285730003,47.7293142857,51.10607142855,32.73205714286001,27.197571428550003,48.323142857125,75.622071428575,18.281114285659996,37.846714285640005
67.7618255034,36.3906362416,25.02202630862,26.60623892608,27.3542013423,35.91074362416666,23.966262550376662,-25.33903892619,47.35634899332,50.931672483225,29.148022550340002,27.64252348995,48.421691275200004,73.82287248322501,20.950539597324997,34.81249932888
69.88005095543333,33.90253248406667,25.450429554146673,20.140005095539998,30.5294267516,35.359959235699996,22.945422675229995,-29.15770700645,53.19231592358,48.499612738850004,31.326854522300007,27.46333757965,54.25803821655,75.7582165605,15.566991082784991,37.65621401282
67.05818502203333,36.04680176213333,13.582966696053322,28.27428370041,29.194995594700003,37.36965638766667,18.15647013216668,-26.611200000000007,48.195975330399996,49.24525110134999,32.5144810573,28.066678414150005,48.44162114535,75.9417092511,18.132426431685005,40.29500616752001
65.15010526316667,37.1576842105,21.526907368340005,25.459326315829994,29.868000000033334,36.87536842106667,18.421989473726672,-23.907284210480007,47.34909473686001,49.600421052625,28.27844210526,24.5564210526,47.88536842105,70.064052631575,19.334799999999994,33.02437894730001
66.18125373136667,40.1065074627,15.144616119380006,26.414185074640002,30.3216716418,38.1855522388,13.73574925371,-30.992811940310002,46.89413731344,54.000179104475,34.52833432836,24.493253731399996,45.903402985075,81.24841791045,17.037444776135,34.96262686579
68.31940740739999,40.1858765432,22.43109135795001,25.053274074069996,30.977777777766665,38.067358024700006,19.51868246911002,-24.762548148140006,48.15668148148,56.07614814817501,34.49315555556,25.688592592650004,47.441629629625,72.826814814825,18.573392592575004,35.805274074180005
68.80540540543335,37.99654054053334,18.388741621653345,20.088972972969998,30.347027027033334,36.450378378399996,21.04577081089999,-23.596605405339997,49.01578378378,48.48064864865,31.088691891919996,30.293189189200003,48.247783783775,71.88891891892499,21.320248648605006,45.22229189192
66.0082580645,37.97032258063333,19.536510967673326,23.21667096771,31.062709677433332,38.08567741933333,18.26794838700333,-22.836000000000002,47.78585806451999,52.877032258075005,32.40092903228,28.025419354849998,47.007483870974994,80.470064516125,25.078193548335,41.83014193553
63.821352518000005,33.7832978417,17.31558906473,19.69250071943,33.3674820144,34.5034820144,15.16524892091,-22.408471942340004,49.705623021579996,44.63058992805,29.10685467626,21.9142446043,50.0365467626,67.085352517975,17.973525179865003,30.09385899286
69.18249056606668,32.35350943396667,24.33884075472668,23.59661886791001,29.6519245283,33.432815094333336,21.81586415092334,-28.939381131980007,50.53693584906,45.3729283019,30.42133132076,26.91577358495,50.800075471675,74.10996226415001,18.535079245240002,34.727366037779994
64.33967407406668,38.582115555566666,17.269824000036667,21.784106666739998,32.559407407399995,37.31093333333333,16.430343111123328,-19.57667555547,47.15704888888,49.308000000025,31.15783111112,23.835377777699996,46.171911111125,72.42791111109999,17.567040000000013,33.87811555544
68.21016216213333,36.840273873866664,16.931041441416664,28.372151351279996,27.547963963966666,38.828655855866664,18.446575855876663,-23.384216216240002,49.0079135135,51.975221621624996,33.24720432432,28.34378378375,49.76324324325,80.234378378375,22.688043243215002,39.69539459457
66.98979816513334,35.3795816514,20.638147522960004,23.813284403590007,29.072146788999998,35.641981651399995,17.31869064221999,-25.544543119260002,47.99172110092,44.104601834875,30.753009908240006,28.142972477000004,48.031045871550006,72.34590825685,22.33080366973,40.423750458650005
63.68453731343334,35.05303880596667,16.552878806016682,20.427295522369995,31.66734328356667,36.974113432833335,12.423367164193333,-20.021444776190002,48.8711641791,48.18021492535,31.405525970140005,22.572179104499998,49.943820895525,73.6337910448,17.645217910435,29.96876417912
64.3846906475,37.923591366900006,15.718294100740014,21.38969784171,30.899338129500006,38.4953093525,14.938829352480004,-20.032092086270005,47.957456115119996,51.15023309349999,31.492682589919998,25.30981294965,48.312345323725005,72.98762589924999,14.916684892099997,36.112989928080005
65.37241958043333,38.12068251750001,13.971003077020017,19.471015384700006,30.7696783217,37.52064895106667,10.010781538486668,-22.111753846160003,48.23107132868,52.02156083915,32.413064055940005,24.751888111899994,47.496,76.473398601375,17.831116083940003,35.49294545458999
66.71937662336667,37.471168831166665,19.612251428476664,20.83885714284,30.87397402596667,36.91428571426667,22.371245714216673,-22.67725714287,48.44384415584001,49.450753246725,29.11330909088,25.769766233749998,48.54140259740001,71.180883116875,20.762316883165006,34.76814545451
67.95914285713333,31.550742857133333,19.804337142773335,21.912000000000003,30.546571428566665,34.36,17.557351428649998,-23.596885714269998,51.564171428579996,45.341164285725,29.5030457143,26.8144285714,53.11564285714999,72.63450000002499,21.556171428585007,36.85054285718
70.30118238993333,35.836699371066665,17.611002767196666,32.945871698080005,28.0277735849,34.5774893082,20.77698817612,-26.713479245200002,47.20362264152,48.2039245283,32.18726641508,30.761056603799997,46.421283018875,79.302037735825,22.637071698114994,44.54967547173
67.56982857143333,35.36443428570001,14.382770285730016,25.61931428573,30.7961142857,35.057988571433334,12.697243428613339,-26.967977142920002,48.917211428579996,48.82275428569999,31.821723428560002,25.5884571429,48.59537142857499,75.71365714285,16.316079999999996,34.65963428577
64.64517647056667,33.63595294116667,17.119209411736676,21.86152941181,31.20588235296667,36.26480000003334,14.921409411883346,-26.02574117638,49.713176470600004,49.0410882353,29.203807058820004,28.549764705799998,51.132882352950006,72.30652941175,18.388599999999997,43.47169411754
64.56611764706668,38.28564705883333,25.71328941177332,21.291600000000003,29.238352941200002,38.4971764706,25.48060705883001,-26.876752941170004,50.582964705900004,51.903705882349996,33.95054117646,23.16388235295,53.010529411775,81.6520588235,20.866423529394996,30.52552941178
60.74380487803333,33.803082926866665,18.534602926876666,17.092604878030002,28.30491056913333,41.244279674766666,14.580154796606664,-20.71906341461,50.925424390260005,48.734517073175,32.2880312195,24.416390243849996,56.354731707325,73.07293658534999,15.284519024424997,34.91559024381999
64.464,38.881038961,29.41874285713001,24.209142857130008,31.2187012987,41.016935064933335,28.909028571353343,-20.838857142840002,48.51004675324,49.885402597375,33.357880519460004,25.76976623375,49.164623376625,74.471220779225,16.263314285755,40.200997402540004
69.49005128206666,39.387076923066665,22.084006153806666,26.924615384589995,30.71220512816667,39.3870769231,21.176455384699995,-28.43686153847,48.00172307692,51.488,33.092800000000004,29.56461538465,46.090307692325,75.00215384615001,16.405876923150004,42.18799999999
66.14994871793333,39.073230769233334,20.187403076903337,20.875630769290005,31.77230769233333,39.164923076933334,20.613864615483337,-22.410215384700003,48.7136,51.907384615374994,30.374399999999998,24.7516923077,49.098615384625,71.846153846175,17.450584615370012,33.96480000004
66.64697435896666,37.44533333333334,20.168155897413342,24.202256410199997,30.34447863246667,38.667651282033326,18.42015999996332,-26.622391794790005,49.4368820513,50.646235897450005,32.58788102564,29.701743589750002,50.2986666667,76.2231794872,19.192738461574994,44.80959999997001
69.15327152316667,35.49446357616666,23.64885192057665,27.50355496691,28.901933774833328,37.48342251656667,24.274083178876673,-24.378214569500006,48.24158940398,48.4696847682,32.20718622516,27.70235761585,47.204662251674996,76.7400794702,20.225811920559998,37.30610860925001
67.61255172413333,35.639724137933335,10.442231724173338,28.885696551689996,29.7023448276,36.31779310346666,12.13740000003666,-26.444606896510006,49.045655172420005,50.634206896550005,31.88772413792,27.46179310345,49.2583448276,75.46065517240001,16.311048275885,39.18612413793999
65.11507692309999,34.72492307689999,17.19953230753998,24.021743589690008,29.5455726496,35.45846153843333,15.193493333223332,-22.991917948780003,47.39167179488,43.77025641025,29.48906666668,24.38523076925,47.75815384615,69.2553846154,21.282543589689993,33.36853333333001
66.56454437873333,39.1265325444,21.12999763325,24.294873372770006,30.007857988166666,37.77230769226667,17.87201893480668,-24.57418224844,47.40616331362,51.988828402349995,30.228639053259997,23.990627218950003,47.60918343195,73.3770887574,18.576463905335007,31.352861538440003
66.16210852713333,37.0832868217,15.877928682110001,20.487218604710005,30.488806201533333,34.8546976744,12.072781395289999,-23.413730232530003,46.80751627908,51.483720930225005,30.49123720928,23.779720930200003,45.8429767442,77.59162790697499,22.16606511631,30.697897674340002
66.2182184874,36.961613445366666,20.490836974776666,26.57037983193001,25.5986554622,39.00450420166667,17.449438655476676,-25.777936134390007,47.08630588234,49.099361344525,32.77665882352001,29.38285714285,48.362420168049994,76.24820168065,19.058326050404993,42.181351260490004
66.53636036036666,34.98199639636667,17.67740828813667,23.75714594594,30.0753873874,35.88376216213334,16.175541621543342,-24.008302702669997,48.42170810812,43.227589189175,29.64715243242,25.51005405405,48.40237837835,69.897081081075,23.156367567565002,35.17336216212
